Severity,Start_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,State,Temperature(F),Visibility(mi),Precipitation(in),Weather_Condition,Sunrise_Sunset,Junction,Roundabout,Crossing,Railway,Stop,Traffic_Signal,Give_Way,Bump,Traffic_Calming,Turning_Loop,Wind_Speed(mph),Amenity,Station
2,2021-06-16 16:12:41,40.944229,-80.83363299999998,,,0.0,Accident on OH-165 South Range Rd Eastbound at Beaver St.,Beaver Rd,Salem,OH,69.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2022-03-15 19:24:30,34.14830803854871,-118.23124766293417,34.14261803854871,-118.22762766293415,0.444,Stationary traffic from Sinclair Ave to CA-2 S due to accident.,9B,Glendale,CA,62.0,10.0,0.0,Fair,Night,True,False,False,False,False,False,False,False,False,False,0.0,False,False
3,2021-04-12 04:19:38,27.94619,-82.532021,,,0.449999988079071,Entry ramp to I-275 Northbound from Memorial Hwy Eastbound lane blocked due to accident.,N OBrien St,Tampa,FL,72.0,10.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2017-02-23 18:33:45,35.56187,-97.57328,35.56923,-97.57572,0.527,Between Britton Rd and Hefner Rd - Accident.,OK-74 N,Oklahoma City,OK,75.9,10.0,,Clear,Night,True,False,False,False,False,False,False,False,False,False,13.8,False,False
2,2018-02-27 06:47:31,39.91917,-75.088318,,,0.0,Left turn lane blocked due to accident on US-30 White Horse Pike Westbound at US-130 Crescent Blvd.,W Crescent Blvd,Collingswood,NJ,37.0,10.0,,Clear,Day,False,False,False,False,False,True,False,False,False,False,,False,False
2,2017-12-11 18:36:27,33.509991,-82.028328,,,0.0,Accident on GA-28 Washington Rd Westbound at Berckmans Rd.,Berckmans Rd,Augusta,GA,53.1,10.0,,Clear,Night,False,False,True,False,False,True,False,False,False,False,4.6,False,False
3,2020-06-06 10:00:20,40.823341,-73.020241,,,2.2300000190734863,Center & right lane blocked due to accident on I-495 Eastbound between Exit 62 Expressway Dr and Exit 63 Express Dr.,Long Island Expy E,Farmingville,NY,75.0,9.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
3,2016-10-10 12:11:38,42.533913,-83.11621099999998,,,0.0,Right hand shoulder blocked due to accident on I-75 Northbound at Exits 65A 65B 14 Mile Rd.,W 14 Mile Rd,Madison Heights,MI,55.9,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,6.9,False,False
2,2016-11-20 14:50:12,29.683613,-95.281631,,,0.0,Accident on Moline St both ways at Colgate St.,Colgate St,Houston,TX,64.0,10.0,,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,3.5,False,False
2,2022-01-21 07:33:00,35.342153,-82.494171,35.340976,-82.49310799999998,0.101,Near Hendersonville / Both Directions. The shoulder is closed near Indian Hill Road.,Haywood Rd,Hendersonville,NC,27.0,10.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2019-09-04 08:09:00,34.274983,-118.493414,34.274983,-118.493414,0.0,At Balboa Blvd - Accident.,Hayvenhurst Ave,Granada Hills,CA,77.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2022-05-17 08:47:02,40.239799,-74.530079,40.245814,-74.521101,0.63,NJ Turnpike Auth.: Crash on New Jersey Turnpike Outer Roadway northbound South of Interchange 8 - NJ 33 (East Windsor Twp) 1 Left lane of 3 lanes blocked,New Jersey Tpke,Hightstown,NJ,64.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,9.0,False,False
4,2019-01-06 00:04:45,44.947561,-122.695061,44.933538,-122.677555,1.293,Closed at Cascade Hwy SE - Road closed due to accident. Fallen power cables. Left lane closed., Silver Falls Dr NE,Silverton,OR,44.1,10.0,0.01,Mostly Cloudy,Night,False,False,False,False,False,False,False,False,False,False,13.8,False,False
2,2020-05-06 17:21:09,34.95648,-82.00993000000003,34.95648,-82.00993000000003,0.0,At Hayne St/Fairforest Clevedale Rd - Accident.,N Blackstock Rd,Spartanburg,SC,63.0,10.0,0.0,Partly Cloudy,Day,False,False,True,True,False,True,False,False,False,False,17.0,False,False
2,2020-11-02 19:20:00,37.514501,-77.236086,37.517431,-77.25666600000002,1.146,Incident on I-64 WB near MM 203 Expect delays.,I-64 W,Sandston,VA,45.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2022-09-18 20:33:35,46.051944,-107.756822,46.053291,-107.752031,0.248,Incident on I-94 EB near MM 36 Drive with caution.,I-94 E,Pompeys Pillar,MT,69.0,10.0,0.0,Thunder,Night,True,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2020-09-08 10:28:47,30.20932,-92.050171,,,0.0,Accident on Shadyside Ave near Glynndale Ave.,Glyndale Ave,Lafayette,LA,85.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2020-04-27 11:29:39,36.03503,-80.384697,,,0.0,Accident on Lewisville Clemmons Rd at I-40 . No recent updates.,Lewisville Clemmons Rd,Clemmons,NC,61.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,13.0,False,False
3,2016-08-15 09:25:02,40.63139,-111.84018,40.63419,-111.8291,0.612,At UT-152/2000/Exit 8 - Accident.,I-215 E,Salt Lake City,UT,80.2,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,13.8,False,False
2,2018-06-07 06:31:04,33.839703,-81.21167,,,0.0,Accident on SC-302 at SC-6.,Edmund Hwy,Lexington,SC,69.1,10.0,,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2017-10-03 07:48:41,32.50182,-93.74617,,,0.0,Accident on Line Ave at Hulcee St.,Line Ave,Shreveport,LA,75.9,10.0,,Overcast,Day,False,False,False,False,False,False,False,False,False,False,10.4,False,False
2,2017-05-15 18:18:02,33.820541,-84.167099,,,0.0099999997764825,Right hand shoulder blocked due to accident on US-78 Stone Mountain Fwy Eastbound at GA-10.,Stone Mountain Fwy,Stone Mountain,GA,87.1,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,6.9,False,False
2,2019-08-31 10:47:55,37.88541,-120.499191,,,0.0,Accident on CA-108 at CR-E15 Obyrnes Ferry Rd.,State Highway 108,Jamestown,CA,88.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,False,False,False,False,3.0,False,False
3,2016-10-02 19:39:40,34.033192,-118.22123700000002,,,0.0,One lane blocked due to accident on I-5 Southbound at Exits 134A 134B 134C I-10.,I-10 E,Los Angeles,CA,64.9,10.0,,Clear,Night,True,False,False,False,False,False,False,False,False,False,,False,False
2,2022-02-14 18:12:09,25.880626,-80.355278,25.878522,-80.355556,0.146,Slow traffic on US-27 S - FL-25 from NW 122nd St / W 68th St to NW 105th Way due to accident., Hialeah Gardens Blvd,Hialeah,FL,66.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2021-09-09 16:18:15,25.796985,-80.335748,25.796052,-80.337079,0.105,Stationary traffic from NW 84th Ave to NW 21st Ter due to accident.,NW 25th St,Miami,FL,87.0,10.0,0.0,Thunder,Day,False,False,True,False,False,False,False,False,False,False,7.0,False,False
2,2018-01-27 16:28:04,38.65884000000001,-121.054649,,,0.0,Multi-vehicle accident on US-50 Southbound at Exit 31 Silva Valley Pkwy.,Silva Valley Pkwy,El Dorado Hills,CA,59.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,13.8,False,False
2,2021-02-19 15:50:53,34.908031,-81.932426,,,0.0,Accident on SC-295 at Southport Rd.,Southport Rd,Spartanburg,SC,52.0,10.0,0.0,Cloudy,Day,False,False,True,False,False,False,False,False,False,False,9.0,False,False
2,2023-02-12 14:28:00,39.149692,-120.898844,39.139018,-120.918193,1.272,Accident on I-80 W from Secret Town Rd (I-80) to CA-174 (I-80).,I-80 W,Colfax,CA,66.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2021-09-06 06:05:00,33.803277,-117.897879,33.803279,-117.897143,0.042,Incident on E KATELLA AVE near S LEWIS ST Drive with caution., S Lewis St,Anaheim,CA,69.0,8.0,0.0,Mostly Cloudy,Night,False,False,False,False,False,True,False,False,False,False,0.0,True,False
2,2019-12-31 07:00:09,39.721859,-75.981049,,,0.0,Accident on PA-272 Barnsley Rd at Arbour Ct.,Chrome Rd,Nottingham,PA,37.0,4.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2022-09-13 18:25:00.000000000,35.475387,-79.236491,35.475265,-79.234884,0.091,Incident on NC-42 EB near PETTY RD Road closed. Take alternate route., Carbonton Rd,Sanford,NC,81.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2019-09-13 04:23:43,44.657551,-121.130768,,,0.8799999952316284,One lane blocked due to accident on US-26 Southbound from Cherry Ln to Earl St. No recent updates.,N Highway 26,Madras,OR,48.0,10.0,0.0,Partly Cloudy,Night,False,False,False,False,True,False,False,False,False,False,0.0,False,False
3,2017-09-27 05:44:19,34.003772999999995,-118.281029,,,0.0,#3 and #4 lane blocked due to accident on I-110 Southbound before Vernon Ave.,Harbor Fwy N,Los Angeles,CA,63.0,9.0,,Clear,Night,False,False,False,False,False,False,False,False,False,False,,False,False
2,2020-06-09 18:53:00,36.941037,-121.769416,36.941037,-121.769416,0.0,At Green Valley Rd - Accident., Green Valley Rd,Watsonville,CA,76.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,False,False,False,False,8.0,False,False
2,2022-12-16 17:50:20.000000000,33.640423,-112.03068799999998,33.640427,-112.029881,0.046,Incident on E BELL RD near N CAVE CREEK RD Expect delays., N Cave Creek Rd,Phoenix,AZ,54.0,10.0,0.0,Fair,Night,False,False,True,False,False,True,False,False,False,False,0.0,True,False
2,2020-12-21 13:24:00,33.461696999999994,-112.114128,33.461737,-112.05642,3.326,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Highway from 27th Ave/Exit 142 (I-10) to 16th St/Exit 146 (I-10) due to accident.,I-10 E,Phoenix,AZ,73.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
3,2018-10-22 17:56:46,28.273335,-82.327095,,,0.0,Right lane blocked due to accident on I-75 Northbound at Exit 279 FL-54 Wesley Chapel Blvd.,Overpass Rd,Wesley Chapel,FL,81.3,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2021-02-27 20:20:30,40.912518,-105.316686,40.870044,-105.265981,3.953,Stationary traffic on US-287 S - US-287 N from CO--WY State Border (US-287) to CR-80C/Cherokee Park Rd (US-287) due to accident., N Highway 287,Livermore,CO,16.0,5.0,0.0,Light Snow,Night,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2021-08-05 16:29:57.000000000,30.242878,-81.51452900000002,30.18778,-81.513861,3.807,Slow traffic on I-295 S - E Beltway S from FL-202/J Turner Butler Blvd (I-295) to FL-9B (I-295) due to accident.,E Beltway S,Jacksonville,FL,82.0,10.0,0.0,Cloudy,Day,True,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2021-06-24 13:58:00,37.209103000000006,-121.722602,37.19341,-121.697386,1.761,Slow traffic on S Valley Fwy S - US-101 S from CA-85 (San Jose) (US-101) to Coyote Creek Golf Dr (US-101) due to accident.,S Valley Fwy S,Morgan Hill,CA,75.0,10.0,,Fair,Day,False,False,False,False,False,False,False,False,False,False,13.0,False,False
3,2018-11-09 22:03:15,30.315369,-81.769287,,,0.0,Accident on I-10 Eastbound at Exit 356 I-295.,FL-8 W,Jacksonville,FL,73.0,10.0,,Mostly Cloudy,Night,True,False,False,False,False,False,False,False,False,False,3.5,False,False
2,2021-10-19 17:20:00,35.714081,-78.84003100000002,35.714657,-78.841402,0.087,Stationary traffic on NC-55 from White Oak to US-1 S due to accident.,E Williams St,Apex,NC,73.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2021-11-28 16:57:28,42.36339926699465,-79.52484726867903,42.34320926699465,-79.57507726867902,2.92,Crash on I-90 - NYS Thruway eastbound at Before Exit 60 (I-90) - Westfield (Rte 394) starting 4:57 PM 11/28/2021 [CARS CAD-213320310],I-90 W,Westfield,NY,37.0,10.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,15.0,False,False
2,2019-12-13 20:46:11,42.08702,-72.05998000000002,42.08786,-72.06286999999998,0.159,At Simpson St - Accident., Main St,Sturbridge,MA,34.0,0.25,0.01,Light Rain,Night,False,False,False,False,False,False,False,False,False,False,5.0,False,False
4,2020-03-27 11:24:47,39.96146,-75.05215,39.97281,-75.03922,1.041,At RT-90/Betsy Ross Brg/Suckle Hwy - Blocked by overturned vehicle.,N Cove Rd,Merchantville,NJ,62.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,False,False,False,False,9.0,False,False
2,2021-12-12 13:53:00.000000,32.71203,-117.085122,32.7114,-117.08512,0.044,Accident from CA-94 (Euclid Ave) to Market St (Euclid Ave)., Euclid Ave,San Diego,CA,63.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2023-01-26 03:25:00,28.421055,-81.429019,28.421659,-81.42323499999998,0.354,Incident on SR-528 near MM 3 Drive with caution.,Beachline Expy,Orlando,FL,63.0,10.0,0.0,Light Rain,Night,False,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2016-06-27 07:15:29,39.09891,-94.57281,39.09643,-94.57289,0.171,At I-670/I-70 - Accident.,US-71 S,Kansas City,MO,72.0,5.0,,Partly Cloudy,Day,True,False,False,False,False,False,False,False,False,False,3.5,False,False
2,2022-05-17 15:52:00,41.16456,-77.374398,41.153091,-77.39198499999998,1.21,Incident on PA-150 WB near STEWART RD Expect long delays., Woodward Ave,Lock Haven,PA,74.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,18.0,False,False
2,2020-11-12 12:47:00,28.451167,-81.345037,28.451187,-81.33944699999998,0.34,Incident on MCCOY RD near DAETWYLER DR Drive with caution.,Via Flora,Orlando,FL,78.0,10.0,0.0,Mostly Cloudy,Day,False,False,True,False,False,False,False,False,False,False,10.0,False,False
3,2017-11-26 12:27:48,31.330002,-87.12554899999998,,,0.0,Accident on I-65 Northbound at Exit 83 County Hwy-6.,I-65 N,Castleberry,AL,68.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,11.5,False,False
2,2018-07-04 20:25:11,36.759808,-119.749084,,,0.0,Accident on CA-180 Eastbound at Exits 60 60B 61 CA-168.,CA-168 E,Fresno,CA,84.9,10.0,,Clear,Night,False,False,False,False,False,False,False,False,False,False,10.4,False,False
3,2017-03-10 15:57:35,30.26534,-81.76544,30.27422,-81.76879,0.645,At SR-208/Wilson Blvd/Exit 17 - Accident.,W Beltway N,Jacksonville,FL,81.0,10.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,15.0,False,False
2,2019-02-18 13:18:30,42.66074,-71.19261,42.69459000000001,-71.20806,2.467,Between I-495/Exit 44 and River Rd/Exit 45 - Accident.,I-93 N,Andover,MA,25.0,1.2,0.0,Light Snow,Day,False,False,False,False,False,False,False,False,False,False,9.2,False,False
2,2017-04-20 11:11:54,33.875313,-118.063927,,,0.01,Accident on CA-91 Eastbound at Exit 19B Bloomfield Ave.,Bloomfield Ave,Cerritos,CA,72.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,3.5,False,False
2,2021-03-03 17:07:14,39.329548,-94.713776,,,0.0,Accident on I-29 Southbound at Exit 15 / Mexico City Ave / Lisbon Ave.,I-29 S,Kansas City,MO,70.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2022-04-09 10:55:34,34.048374,-117.549751,,,0.0,Crash on I-15 Northbound at Exit 108 Jurupa St.,I-15,Ontario,CA,80.0,10.0,0.0,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2020-12-07 16:36:24,29.772791,-95.563164,,,0.0,Left lane blocked due to accident on TX-8-BELTWAY Sam Houston Pkwy Southbound at Memorial Dr.,Memorial Dr,Houston,TX,63.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,True,False,False,False,9.0,False,False
3,2022-02-18 17:03:50,41.545441,-72.749527,,,0.0,Right lane blocked due to crash on I-91 Southbound at Exit 19 Baldwin Ave.,I-91 S,Meriden,CT,34.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2022-07-11 16:11:00,33.98894191,-117.36109614,33.99080191,-117.35205614,0.534,Stationary traffic from exit [65B] to CA-60 E due to accident.,CA-91,Riverside,CA,91.0,10.0,0.0,Fair,Day,True,False,False,False,False,False,False,False,False,False,17.0,False,False
2,2021-02-25 18:18:02,35.00172,-81.79692800000002,,,0.0,Accident on Beacon Light Rd at Mcconnell Rd.,McConnell Rd,Spartanburg,SC,68.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2021-06-23 14:01:31,32.783203,-117.14197,32.77691,-117.135883,0.56,Slow traffic on I-805 S from Kearny Villa Rd/Mesa College Dr (I-805) to I-8 (I-805) due to accident.,I-805 S,San Diego,CA,77.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2018-11-06 10:40:13,40.642075,-74.289047,,,0.0,Left lane blocked due to accident on Garden State Pkwy Southbound at Exit 136 Stiles St.,Garden State Pkwy S,Cranford,NJ,54.5,3.0,0.13,Rain,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2019-04-01 07:27:16,34.947239,-82.270081,,,1.5099999904632568,Restrictions due to accident and fallen power cables on SC-290 Locust Hill Rd Eastbound between Rutherford Rd and Fairview Rd.,Fairview Rd,Greer,SC,34.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,False,False,False,False,7.0,False,False
2,2021-03-28 17:29:00,40.686407,-122.286777,40.686822,-122.285553,0.07,Incident on BEAR MOUNTAIN RD near HOUSE 13970 Drive with caution., Jaybird Way,Redding,CA,74.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2023-01-24 21:36:04,25.509162,-80.436563,25.509777,-80.435965,0.057,Incident on S DIXIE HWY near HOUSE 27707 Expect delays., S Dixie Hwy,Homestead,FL,73.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2022-01-18 09:07:00,25.92812,-80.201185,25.926828,-80.206209,0.325,Stationary traffic on FL-826 - FL-91 N - Florida's Tpke N - FL-826 W from FL-915/6th Ave (FL-826) to I-95/US-441 (FL-826) due to accident., NW 167th St,Miami,FL,57.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,6.0,False,False
3,2019-06-30 15:15:27,32.504711,-93.746979,,,0.0,Accident on I-20 Westbound at Line Ave.,I-20 W,Shreveport,LA,78.0,10.0,0.0,Thunder in the Vicinity,Day,False,False,False,False,False,False,False,False,False,False,14.0,False,False
2,2020-10-21 07:57:30,40.583693,-73.98497900000002,40.583886,-73.967535,0.915,Stationary traffic from Bay Pkwy/Exit 5 (Belt Pkwy) to Ocean Pkwy/Exit 7 (Leif Ericson Dr/Belt Pkwy/Shore Pkwy/State Pkwy 907C) due to accident.,Belt Pkwy E,Brooklyn,NY,60.0,7.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2022-05-03 17:58:00,34.371496,-118.499784,34.38004,-118.490652,0.787,Incident on CA-14 NB near NEWHALL AVE Drive with caution.,Antelope Valley Fwy N,Newhall,CA,71.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,10.0,False,False
2,2021-12-06 15:49:00.000000000,39.384763,-76.662214,39.384536,-76.663211,0.056,I-83 NORTH AT OLD PIMLICO RD, Old Pimlico Rd,Baltimore,MD,,,,,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2018-11-13 05:53:22,39.91283,-75.362114,,,2.740000009536743,Shoulder blocked due to accident on I-476 Southbound between Exit 5 US-1 and Exit 3 Baltimore Pike.,Veterans Memorial Hwy N,Media,PA,46.9,1.5,0.23,Rain,Night,False,False,False,False,False,False,False,False,False,False,11.5,False,False
